"target_end_date","q2.5","q10","q20","q25","q35","q50","q65","q75","q80","q90","q97.5","q5","median","q95","forecast_date","location"
"2021-02-08",0,1,2,3,3,4,6,7,8,10,19,1,4,14,2021-02-08,"GE"
"2021-01-05",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-02-09,"GE"
"2021-01-06",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-09,"GE"
"2021-01-07",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-02-09,"GE"
"2021-01-08",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-02-09,"GE"
"2021-01-09",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-02-09,"GE"
"2021-01-10",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-09,"GE"
"2021-01-11",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-09,"GE"
"2021-01-12",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-02-09,"GE"
"2021-01-13",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-02-09,"GE"
"2021-01-14",3,3,3,3,3,3,3,4,4,4,5,3,3,5,2021-02-09,"GE"
"2021-01-15",4,4,4,4,4,4,5,5,5,5,7,4,4,6,2021-02-09,"GE"
"2021-01-16",5,5,5,5,5,5,6,6,6,7,8,5,5,7,2021-02-09,"GE"
"2021-01-17",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-09,"GE"
"2021-01-18",5,5,5,5,5,5,6,6,6,7,9,5,5,8,2021-02-09,"GE"
"2021-01-19",5,5,5,5,5,5,6,6,7,7,9,5,5,8,2021-02-09,"GE"
"2021-01-20",3,3,3,3,3,4,4,4,5,5,8,3,4,6,2021-02-09,"GE"
"2021-01-21",4,4,4,4,4,5,5,6,6,7,9,4,5,8,2021-02-09,"GE"
"2021-01-22",4,4,4,4,4,5,5,6,6,7,9,4,5,8,2021-02-09,"GE"
"2021-01-23",0,0,0,0,0,1,1,2,2,4,6,0,1,5,2021-02-09,"GE"
"2021-01-24",2,2,2,2,3,3,4,4,5,6,10,2,3,8,2021-02-09,"GE"
"2021-01-25",3,3,3,3,4,4,5,5,6,7,10,3,4,8.04999999999995,2021-02-09,"GE"
"2021-01-26",5,5,5,5,6,6,7,7,8,9,15,5,6,11,2021-02-09,"GE"
"2021-01-27",1,1,1,1,2,2,3,4,4,6,10,1,2,8,2021-02-09,"GE"
"2021-01-28",0,0,0,0,1,1,2,3,4,5,10,0,1,7,2021-02-09,"GE"
"2021-01-29",0,0,0,1,1,2,2,3,4,6,10,0,2,8,2021-02-09,"GE"
"2021-01-30",3,3,4,4,4,5,6,7,7,9,15.025,3,5,11,2021-02-09,"GE"
"2021-01-31",0,0,1,1,1,2,3,4,5,7,14,0,2,10,2021-02-09,"GE"
"2021-02-01",0,0,1,1,1,2,3,4,5,7,14,0,2,11,2021-02-09,"GE"
"2021-02-02",2,2,3,3,4,4.5,6,7,8,10,17.025,2,4.5,13,2021-02-09,"GE"
"2021-02-03",3,4,4,4,5,6,7,8,9,12,22.025,3,6,16,2021-02-09,"GE"
"2021-02-04",1,2,2,3,3,4,6,7,8,10,22.025,1,4,15,2021-02-09,"GE"
"2021-02-05",1,2,3,3,4,5,6,7,8,12,23,1,5,16,2021-02-09,"GE"
"2021-02-06",0,1,2,2,2,4,5,7,8,12,22,0,4,17,2021-02-09,"GE"
"2021-02-07",0,1,2,2,3,4,6,7,8,13,29,0,4,18,2021-02-09,"GE"
"2021-02-08",0,1,2,2,3,4,6,7,9,13,27.025,0,4,19,2021-02-09,"GE"
"2021-02-09",0,1,2,2,3,4,6,8,9,14,31,1,4,21,2021-02-09,"GE"
"2021-01-06",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-10,"GE"
"2021-01-07",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-10,"GE"
"2021-01-08",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-02-10,"GE"
"2021-01-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-10,"GE"
"2021-01-10",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-10,"GE"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-10,"GE"
"2021-01-12",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-02-10,"GE"
"2021-01-13",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-02-10,"GE"
"2021-01-14",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-02-10,"GE"
"2021-01-15",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-02-10,"GE"
"2021-01-16",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-02-10,"GE"
"2021-01-17",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-10,"GE"
"2021-01-18",5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-02-10,"GE"
"2021-01-19",5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-02-10,"GE"
"2021-01-20",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-10,"GE"
"2021-01-21",4,4,4,4,4,4,4,4,5,5,5,4,4,5,2021-02-10,"GE"
"2021-01-22",4,4,4,4,4,4,4,4,5,5,6,4,4,5,2021-02-10,"GE"
"2021-01-23",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-02-10,"GE"
"2021-01-24",2,2,2,2,2,2,2,3,3,3,4,2,2,4,2021-02-10,"GE"
"2021-01-25",3,3,3,3,3,3,3,4,4,4,5,3,3,5,2021-02-10,"GE"
"2021-01-26",5,5,5,5,5,5,6,6,6,6,7,5,5,7,2021-02-10,"GE"
"2021-01-27",1,1,1,1,1,1,1.35000000000002,2,2,2,3,1,1,3,2021-02-10,"GE"
"2021-01-28",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-02-10,"GE"
"2021-01-29",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-10,"GE"
"2021-01-30",3,3,3,3,3,4,4,4,4,5,6,3,4,6,2021-02-10,"GE"
"2021-01-31",0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-02-10,"GE"
"2021-02-01",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-02-10,"GE"
"2021-02-02",3,3,3,3,4,4,5,5,5,6,8,3,4,7,2021-02-10,"GE"
"2021-02-03",3,3,3,3,4,4,5,5,6,7,8,3,4,7,2021-02-10,"GE"
"2021-02-04",1,1,1,2,2,3,3,4,4,5,7,1,3,6,2021-02-10,"GE"
"2021-02-05",2,2,3,3,3,4,4,5,5,7,8,2,4,8,2021-02-10,"GE"
"2021-02-06",1,1,2,2,2,3,4,5,5,6,8,1,3,7,2021-02-10,"GE"
"2021-02-07",3,3,4,4,5,5,6,7,7,8,11,3,5,10,2021-02-10,"GE"
"2021-02-08",0,1,1,1,2,3,4,4,5,6,9,0,3,8,2021-02-10,"GE"
"2021-02-09",0,1,1,1,2,3,4,5,5,7,9,0,3,8,2021-02-10,"GE"
"2021-02-10",0,1,1,2,2,3,4,5,5,7,10,0,3,8,2021-02-10,"GE"
"2021-01-07",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-11,"GE"
"2021-01-08",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-02-11,"GE"
"2021-01-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-11,"GE"
"2021-01-10",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-11,"GE"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-11,"GE"
"2021-01-12",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-02-11,"GE"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-02-11,"GE"
"2021-01-14",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-02-11,"GE"
"2021-01-15",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-02-11,"GE"
"2021-01-16",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-02-11,"GE"
"2021-01-17",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-11,"GE"
"2021-01-18",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-02-11,"GE"
"2021-01-19",5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-02-11,"GE"
"2021-01-20",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-11,"GE"
"2021-01-21",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-02-11,"GE"
"2021-01-22",4,4,4,4,4,4,4,4,4,5,6,4,4,5,2021-02-11,"GE"
"2021-01-23",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-02-11,"GE"
"2021-01-24",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-02-11,"GE"
"2021-01-25",3,3,3,3,3,3,3,3,4,4,5,3,3,5,2021-02-11,"GE"
"2021-01-26",6,6,6,6,6,6,6,7,7,7,8,6,6,8,2021-02-11,"GE"
"2021-01-27",1,1,1,1,1,1,1,2,2,2,4,1,1,3,2021-02-11,"GE"
"2021-01-28",0,0,0,0,0,0,1,1,1,1.10000000000002,3,0,0,2,2021-02-11,"GE"
"2021-01-29",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-11,"GE"
"2021-01-30",3,3,3,3,3,3,4,4,4,5,7,3,3,6,2021-02-11,"GE"
"2021-01-31",0,0,0,0,0,1,1,1,1,2,4,0,1,3,2021-02-11,"GE"
"2021-02-01",0,0,0,0,0,0,1,1,2,2,5,0,0,3,2021-02-11,"GE"
"2021-02-02",3,3,3,3,3,4,4,4,5,5,7,3,4,6,2021-02-11,"GE"
"2021-02-03",3,3,3,3,3,4,4,5,5,6,8,3,4,7,2021-02-11,"GE"
"2021-02-04",1,1,1,1,2,2,2,3,3,4,8,1,2,5,2021-02-11,"GE"
"2021-02-05",3,3,3,3,4,4,5,5,6,7,12,3,4,8,2021-02-11,"GE"
"2021-02-06",1,1,1,2,2,2,3,4,4,5,8,1,2,6,2021-02-11,"GE"
"2021-02-07",3,3,3,4,4,5,5,6,6,7,12,3,5,9,2021-02-11,"GE"
"2021-02-08",0,0,1,1,1,2,3,3,4,5,10,0,2,7,2021-02-11,"GE"
"2021-02-09",3,3,4,4,4,5,6,7,7,8,13,3,5,10,2021-02-11,"GE"
"2021-02-10",0,0,1,1,1,2,3,4,4,6,10.025,0,2,8,2021-02-11,"GE"
"2021-02-11",0,0,1,1,2,2,3,4,4,6,10.025,0,2,8,2021-02-11,"GE"
"2021-01-08",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-02-12,"GE"
"2021-01-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-12,"GE"
"2021-01-10",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-12,"GE"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-12,"GE"
"2021-01-12",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-02-12,"GE"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-02-12,"GE"
"2021-01-14",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-02-12,"GE"
"2021-01-15",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-02-12,"GE"
"2021-01-16",5,5,5,5,5,5,5,5,6,6,7,5,5,6,2021-02-12,"GE"
"2021-01-17",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-02-12,"GE"
"2021-01-18",5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-02-12,"GE"
"2021-01-19",5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-02-12,"GE"
"2021-01-20",4,4,4,4,4,4,4,5,5,5,6,4,4,6,2021-02-12,"GE"
"2021-01-21",4,4,4,4,4,4,4,5,5,5,6,4,4,6,2021-02-12,"GE"
"2021-01-22",4,4,4,4,4,4,5,5,5,5,6,4,4,6,2021-02-12,"GE"
"2021-01-23",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-02-12,"GE"
"2021-01-24",2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-02-12,"GE"
"2021-01-25",3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-02-12,"GE"
"2021-01-26",6,6,6,6,6,6,7,7,7,8,9,6,6,8,2021-02-12,"GE"
"2021-01-27",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-02-12,"GE"
"2021-01-28",1,1,1,1,1,2,2,2,2,3,4,1,2,3,2021-02-12,"GE"
"2021-01-29",0,0,0,0,0,1,1,1,1,2,3,0,1,3,2021-02-12,"GE"
"2021-01-30",3,3,3,3,3,4,4,4,5,5,6,3,4,6,2021-02-12,"GE"
"2021-01-31",0,0,0,0,0,1,1,2,2,2,4,0,1,3,2021-02-12,"GE"
"2021-02-01",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-02-12,"GE"
"2021-02-02",3,3,3,3,3,4,4,5,5,6,7,3,4,6,2021-02-12,"GE"
"2021-02-03",3,3,3,3,4,4,5,5,5,6,7,3,4,7,2021-02-12,"GE"
"2021-02-04",1,1,1,1,2,2,3,3,3,4,6,1,2,5,2021-02-12,"GE"
"2021-02-05",3,3,3,4,4,4,5,5,6,7,9,3,4,8,2021-02-12,"GE"
"2021-02-06",1,1,2,2,2,3,3,4,4,5,7,1,3,6,2021-02-12,"GE"
"2021-02-07",3,3,4,4,4,5,5,6,6.20000000000005,8,10,3,5,9,2021-02-12,"GE"
"2021-02-08",0,0,1,1,2,2,3,4,4,5,7,0,2,6,2021-02-12,"GE"
"2021-02-09",4,5,5,5,6,7,7,8,9,10,13,4,7,11,2021-02-12,"GE"
"2021-02-10",1,2,2,3,3,4,5,6,6,8,10,1,4,9,2021-02-12,"GE"
"2021-02-11",1,2,2,3,3,4,5,6,7,9,12,1,4,10,2021-02-12,"GE"
"2021-02-12",0,1,2,2,3,4,5,5,6,8,11.025,0.949999999999989,4,9,2021-02-12,"GE"
"2021-01-09",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-13,"GE"
"2021-01-10",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-13,"GE"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-13,"GE"
"2021-01-12",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-02-13,"GE"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-02-13,"GE"
"2021-01-14",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-02-13,"GE"
"2021-01-15",4,4,4,4,4,4,4,4,4,5,6,4,4,5,2021-02-13,"GE"
"2021-01-16",5,5,5,5,5,5,5,5,6,6,7,5,5,6,2021-02-13,"GE"
"2021-01-17",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-02-13,"GE"
"2021-01-18",5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-02-13,"GE"
"2021-01-19",5,5,5,5,5,5,5,6,6,6,7.02499999999998,5,5,7,2021-02-13,"GE"
"2021-01-20",4,4,4,4,4,4,4,5,5,5,6.02499999999998,4,4,6,2021-02-13,"GE"
"2021-01-21",4,4,4,4,4,4,5,5,5,6,7,4,4,6,2021-02-13,"GE"
"2021-01-22",4,4,4,4,4,4,4,5,5,5,7,4,4,6,2021-02-13,"GE"
"2021-01-23",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-13,"GE"
"2021-01-24",2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-02-13,"GE"
"2021-01-25",3,3,3,3,3,3,4,4,4,5,7,3,3,6,2021-02-13,"GE"
"2021-01-26",6,6,6,6,6,6,7,7,7,8,9,6,6,9,2021-02-13,"GE"
"2021-01-27",1,1,1,1,1,2,2,2,3,3,5,1,2,4,2021-02-13,"GE"
"2021-01-28",1,1,1,1,1,2,2,2,3,3,5,1,2,4,2021-02-13,"GE"
"2021-01-29",0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-02-13,"GE"
"2021-01-30",3,3,3,3,3,4,4,4,5,6,8,3,4,6,2021-02-13,"GE"
"2021-01-31",0,0,0,0,0,1,1,2,2,3,5,0,1,3,2021-02-13,"GE"
"2021-02-01",0,0,0,0,1,1,1,2,2,3,5,0,1,4,2021-02-13,"GE"
"2021-02-02",3,3,3,3,4,4,5,5,5,6,9,3,4,7,2021-02-13,"GE"
"2021-02-03",3,3,3,3,4,4,5,5,6,7,9,3,4,8,2021-02-13,"GE"
"2021-02-04",1,1,1,2,2,2,3,3,4,5,7.02499999999998,1,2,6,2021-02-13,"GE"
"2021-02-05",3,3,4,4,4,5,5,6,6,7,11,3,5,9,2021-02-13,"GE"
"2021-02-06",1,1,2,2,2,3,3,4,5,6,10,1,3,7,2021-02-13,"GE"
"2021-02-07",3,3,4,4,4,5,6,6,7,8,12.025,3,5,10,2021-02-13,"GE"
"2021-02-08",0,1,1,1,2,2,3,4,5,6,11,0,2,8,2021-02-13,"GE"
"2021-02-09",4,5,5,5,6,7,8,9,9,11,17.025,4,7,13,2021-02-13,"GE"
"2021-02-10",1,2,2.80000000000001,3,3,4,6,6,7,9,18.025,1,4,11.05,2021-02-13,"GE"
"2021-02-11",1,2,3,3,4,5,6,7,7,10,17.025,2,5,12,2021-02-13,"GE"
"2021-02-12",0,1,2,2,3,4,5,7,7,10,17,1,4,13,2021-02-13,"GE"
"2021-02-13",0,1,2,3,3,5,6,7,8,10,17,1,5,13,2021-02-13,"GE"
"2021-01-10",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-14,"GE"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-14,"GE"
"2021-01-12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-02-14,"GE"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-14,"GE"
"2021-01-14",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-02-14,"GE"
"2021-01-15",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-14,"GE"
"2021-01-16",5,5,5,5,5,5,5,5,5,5,6,5,5,5.04999999999995,2021-02-14,"GE"
"2021-01-17",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-02-14,"GE"
"2021-01-18",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-02-14,"GE"
"2021-01-19",5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-02-14,"GE"
"2021-01-20",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-02-14,"GE"
"2021-01-21",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-02-14,"GE"
"2021-01-22",4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-02-14,"GE"
"2021-01-23",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-02-14,"GE"
"2021-01-24",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-14,"GE"
"2021-01-25",3,3,3,3,3,3,3,3,4,4,5,3,3,4,2021-02-14,"GE"
"2021-01-26",6,6,6,6,6,6,6,6,7,7,8,6,6,7,2021-02-14,"GE"
"2021-01-27",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-02-14,"GE"
"2021-01-28",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-02-14,"GE"
"2021-01-29",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-02-14,"GE"
"2021-01-30",3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-02-14,"GE"
"2021-01-31",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-14,"GE"
"2021-02-01",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-14,"GE"
"2021-02-02",3,3,3,3,3,4,4,4,4,5,6,3,4,6,2021-02-14,"GE"
"2021-02-03",3,3,3,3,3,4,4,5,5,5,7,3,4,6,2021-02-14,"GE"
"2021-02-04",1,1,1,1,1,2,2,3,3,4,5,1,2,4,2021-02-14,"GE"
"2021-02-05",3,3,3,3,4,4,4,5,5,6,7,3,4,7,2021-02-14,"GE"
"2021-02-06",1,1,1,1,2,2,3,3,3,4,6,1,2,5,2021-02-14,"GE"
"2021-02-07",3,3,3,4,4,4,5,5,6,7,9,3,4,8,2021-02-14,"GE"
"2021-02-08",0,0,0,1,1,1,2,3,3,4,6,0,1,5,2021-02-14,"GE"
"2021-02-09",4,4,5,5,5,6,6.35000000000002,7,8,9,11,4,6,10,2021-02-14,"GE"
"2021-02-10",1,1,2,2,2,3,4,4,5,6,10,1,3,8,2021-02-14,"GE"
"2021-02-11",1,1,2,2,3,3,4,5,5,7,10,1,3,8,2021-02-14,"GE"
"2021-02-12",0,0,1,1,2,3,3,4,5,6,10.025,0,3,8,2021-02-14,"GE"
"2021-02-13",0,1,1,1.75,2,3,4,5,5,7,11,0,3,9,2021-02-14,"GE"
"2021-02-14",0,1,1,2,2,3,4,5,5,7,13,0,3,9,2021-02-14,"GE"
"2021-01-11",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-15,"GE"
"2021-01-12",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-15,"GE"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-15,"GE"
"2021-01-14",4,4,4,4,4,4,4,4,4,4,5,4,4,4,2021-02-15,"GE"
"2021-01-15",5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-02-15,"GE"
"2021-01-16",5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-02-15,"GE"
"2021-01-17",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-02-15,"GE"
"2021-01-18",5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-02-15,"GE"
"2021-01-19",7,7,7,7,7,7,7,8,8,8,9,7,7,9,2021-02-15,"GE"
"2021-01-20",4,4,4,4,4,4,4,5,5,5,6,4,4,6,2021-02-15,"GE"
"2021-01-21",4,4,4,4,4,4,5,5,5,6,7,4,4,6,2021-02-15,"GE"
"2021-01-22",4,4,4,4,4,4,5,5,5,6,6,4,4,6,2021-02-15,"GE"
"2021-01-23",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-02-15,"GE"
"2021-01-24",2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-02-15,"GE"
"2021-01-25",3,3,3,3,3,3,4,4,4,5,6,3,3,6,2021-02-15,"GE"
"2021-01-26",6,6,6,6,6,6,7,7,7,8,9,6,6,8,2021-02-15,"GE"
"2021-01-27",1,1,1,1,1,2,2,2,2,3,5,1,2,4,2021-02-15,"GE"
"2021-01-28",1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-02-15,"GE"
"2021-01-29",0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-02-15,"GE"
"2021-01-30",3,3,3,3,3,4,4,4,5,5,7,3,4,6,2021-02-15,"GE"
"2021-01-31",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-02-15,"GE"
"2021-02-01",0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-02-15,"GE"
"2021-02-02",3,3,3,3,4,4,4,5,5,6,7,3,4,6,2021-02-15,"GE"
"2021-02-03",4,4,4,4,5,5,5,6,6,7,9,4,5,8,2021-02-15,"GE"
"2021-02-04",1,1,1,1,2,2,3,3,3,4,6.02499999999998,1,2,5,2021-02-15,"GE"
"2021-02-05",3,3,3,3,4,4,5,5,6,6,8,3,4,7,2021-02-15,"GE"
"2021-02-06",1,1,1,2,2,2,3,4,4,5,7,1,2,6,2021-02-15,"GE"
"2021-02-07",4,4,4.80000000000001,5,5,6,6,7,7,8,10,4,6,9,2021-02-15,"GE"
"2021-02-08",1,1,2,2,2,3,3,4,4,5,8,1,3,7,2021-02-15,"GE"
"2021-02-09",4,4,5,5,5,6,7,7.25,8,9,12,4,6,11,2021-02-15,"GE"
"2021-02-10",1,1,2,2,3,3,4,5,5,7,10,1,3,8,2021-02-15,"GE"
"2021-02-11",3,3,4,4,5,6,7,8,8,9,14,3,6,11,2021-02-15,"GE"
"2021-02-12",0,1,1,2,2,3,4,5,5.20000000000005,7,10.025,0,3,9,2021-02-15,"GE"
"2021-02-13",0,1,1,2,2,4,5,6,6,8,14,0,4,10.05,2021-02-15,"GE"
"2021-02-14",0,1,2,2,3,4,5,6,7,9,14,0,4,11.05,2021-02-15,"GE"
"2021-02-15",0,1,2,2,3,4,5,6,7,10,16,1,4,12,2021-02-15,"GE"
"2021-01-12",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-16,"GE"
"2021-01-13",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-02-16,"GE"
"2021-01-14",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-02-16,"GE"
"2021-01-15",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-02-16,"GE"
"2021-01-16",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-02-16,"GE"
"2021-01-17",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-02-16,"GE"
"2021-01-18",5,5,5,5,5,5,5,5,5,5,6,5,5,5,2021-02-16,"GE"
"2021-01-19",7,7,7,7,7,7,7,7,7,7,8,7,7,7,2021-02-16,"GE"
"2021-01-20",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-02-16,"GE"
"2021-01-21",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-02-16,"GE"
"2021-01-22",4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-02-16,"GE"
"2021-01-23",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-02-16,"GE"
"2021-01-24",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-02-16,"GE"
"2021-01-25",3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-02-16,"GE"
"2021-01-26",6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-02-16,"GE"
"2021-01-27",2,2,2,2,2,2,2,2,3,3,4,2,2,3,2021-02-16,"GE"
"2021-01-28",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-02-16,"GE"
"2021-01-29",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-02-16,"GE"
"2021-01-30",4,4,4,4,4,4,4,5,5,5,6,4,4,6,2021-02-16,"GE"
"2021-01-31",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-02-16,"GE"
"2021-02-01",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-02-16,"GE"
"2021-02-02",3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-02-16,"GE"
"2021-02-03",4,4,4,4,4,4,5,5,5,6,7,4,4,6,2021-02-16,"GE"
"2021-02-04",1,1,1,1,1,2,2,2,3,3,5,1,2,4,2021-02-16,"GE"
"2021-02-05",3,3,3,3,3,4,4,5,5,6,8,3,4,6,2021-02-16,"GE"
"2021-02-06",1,1,1,1,2,2,2,3,3,4,6,1,2,5,2021-02-16,"GE"
"2021-02-07",4,4,4,4,5,5,6,6,6,7,9,4,5,8,2021-02-16,"GE"
"2021-02-08",3,3,3,4,4,4,5,5,6,7,9,3,4,8,2021-02-16,"GE"
"2021-02-09",5,5,6,6,6,7,7,8,8,9,12,5,7,10,2021-02-16,"GE"
"2021-02-10",1,1,2,2,2,3,4,4,5,6,8,1,3,7,2021-02-16,"GE"
"2021-02-11",4,4,5,5,6,6,7,8,8,9,12,4,6,11,2021-02-16,"GE"
"2021-02-12",1,2,2,2,3,4,5,5,6,7,11,1,4,9,2021-02-16,"GE"
"2021-02-13",2,3,3,4,4,5,6,7,7,9,13,2,5,11,2021-02-16,"GE"
"2021-02-14",1,2,3,3,3,4,5,6,7,9,13,2,4,11,2021-02-16,"GE"
