"target_end_date","q2.5","q10","q20","q25","q35","q50","q65","q75","q80","q90","q97.5","lwr","med","upr","forecast_date","location"
2021-06-06,9,9,9,9,9,9,9,9,9,9,10,9,9,9,2021-07-02,"CH"
2021-06-07,17,17,17,17,17,17,17,17,17,17,18,17,17,18,2021-07-02,"CH"
2021-06-08,9,9,9,9,9,9,9,9,9,9,10,9,9,10,2021-07-02,"CH"
2021-06-09,12,12,12,12,12,12,12,12,12,12,13,12,12,13,2021-07-02,"CH"
2021-06-10,10,10,10,10,10,10,10,10,10,10,11,10,10,11,2021-07-02,"CH"
2021-06-11,8,8,8,8,8,8,8,8,8,9,9,8,8,9,2021-07-02,"CH"
2021-06-12,3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-07-02,"CH"
2021-06-13,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-02,"CH"
2021-06-14,11,11,11,11,11,11,11,11,11,12,12,11,11,12,2021-07-02,"CH"
2021-06-15,11,11,11,11,11,11,11,11,12,12,13,11,11,12,2021-07-02,"CH"
2021-06-16,4,4,4,4,4,4,4,4,5,5,6,4,4,5,2021-07-02,"CH"
2021-06-17,5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-07-02,"CH"
2021-06-18,5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-07-02,"CH"
2021-06-19,4,4,4,4,4,4,5,5,5,5,6,4,4,6,2021-07-02,"CH"
2021-06-20,0,0,0,0,0,0,1,1,1,2,2,0,0,2,2021-07-02,"CH"
2021-06-21,6,6,6,6,6,6,7,7,7,8,9,6,6,8,2021-07-02,"CH"
2021-06-22,7,7,7,7,7,7,8,8,8,9,10,7,7,9,2021-07-02,"CH"
2021-06-23,3,3,3,3,3,4,4,4,4,5,6,3,4,5,2021-07-02,"CH"
2021-06-24,1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-07-02,"CH"
2021-06-25,4,4,4,4,4,5,5,6,6,6,8,4,5,7,2021-07-02,"CH"
2021-06-26,0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-07-02,"CH"
2021-06-27,3,3,3,3,4,4,4,5,5,6,7,3,4,7,2021-07-02,"CH"
2021-06-28,4,4,4,4,5,5,6,6,6,7,8,4,5,8,2021-07-02,"CH"
2021-06-29,2,2,2,2,3,3,4,4,5,5,7,2,3,6,2021-07-02,"CH"
2021-06-30,0,0,0,1,1,1,2,2,3,4,5,0,1,4,2021-07-02,"CH"
2021-07-01,1,1,1,2,2,3,3,4,4,5,7,1,3,6,2021-07-02,"CH"
2021-07-02,0,0,1,1,1,2,2,3,3,4,6,0,2,5,2021-07-02,"CH"
2021-05-29,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-07-03,"CH"
2021-05-30,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-07-03,"CH"
2021-05-31,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-07-03,"CH"
2021-06-01,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-07-03,"CH"
2021-06-02,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-03,"CH"
2021-06-03,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-07-03,"CH"
2021-06-04,20,20,20,20,20,20,20,20,20,20,21,20,20,20,2021-07-03,"CH"
2021-06-05,11,11,11,11,11,11,11,11,11,11,12,11,11,11,2021-07-03,"CH"
2021-06-06,9,9,9,9,9,9,9,9,9,9,10,9,9,9,2021-07-03,"CH"
2021-06-07,17,17,17,17,17,17,17,17,17,17,18,17,17,18,2021-07-03,"CH"
2021-06-08,9,9,9,9,9,9,9,9,9,9,10,9,9,10,2021-07-03,"CH"
2021-06-09,12,12,12,12,12,12,12,12,12,12,13,12,12,13,2021-07-03,"CH"
2021-06-10,10,10,10,10,10,10,10,10,10,10,11,10,10,11,2021-07-03,"CH"
2021-06-11,8,8,8,8,8,8,8,8,8,9,9,8,8,9,2021-07-03,"CH"
2021-06-12,3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-07-03,"CH"
2021-06-13,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-03,"CH"
2021-06-14,11,11,11,11,11,11,11,11,11,12,12,11,11,12,2021-07-03,"CH"
2021-06-15,11,11,11,11,11,11,11,11,12,12,12.025,11,11,12,2021-07-03,"CH"
2021-06-16,4,4,4,4,4,4,4,4,5,5,6,4,4,5,2021-07-03,"CH"
2021-06-17,5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-07-03,"CH"
2021-06-18,5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-07-03,"CH"
2021-06-19,4,4,4,4,4,4,4,5,5,5,6,4,4,6,2021-07-03,"CH"
2021-06-20,0,0,0,0,0,0,1,1,1,1,3,0,0,2,2021-07-03,"CH"
2021-06-21,6,6,6,6,6,6,7,7,7,7,8,6,6,8,2021-07-03,"CH"
2021-06-22,7,7,7,7,7,7,8,8,8,9,10,7,7,9,2021-07-03,"CH"
2021-06-23,3,3,3,3,3,3,4,4,4,5,6,3,3,6,2021-07-03,"CH"
2021-06-24,1,1,1,1,1,2,2,2,3,3,5,1,2,4,2021-07-03,"CH"
2021-06-25,4,4,4,4,4,5,5,5,6,6,7,4,5,7,2021-07-03,"CH"
2021-06-26,0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-07-03,"CH"
2021-06-27,3,3,3,3,4,4,4,5,5,6,7,3,4,6,2021-07-03,"CH"
2021-06-28,4,4,4,4,5,5,6,6,6,7,8,4,5,8,2021-07-03,"CH"
2021-06-29,2,2,2,2,3,3,4,4,4,5,7,2,3,6,2021-07-03,"CH"
2021-06-30,0,0,0,1,1,1,2,2,3,3,5,0,1,4,2021-07-03,"CH"
2021-07-01,1,1,1,2,2,3,3,4,4,5,6,1,3,6,2021-07-03,"CH"
2021-07-02,0,0,1,1,1,2,2,3,3,4,6,0,2,5,2021-07-03,"CH"
2021-07-03,0,0,1,1,1,2,3,3,3,4,6,0,2,5,2021-07-03,"CH"
2021-05-30,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-07-04,"CH"
2021-05-31,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-07-04,"CH"
2021-06-01,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-07-04,"CH"
2021-06-02,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-04,"CH"
2021-06-03,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-07-04,"CH"
2021-06-04,20,20,20,20,20,20,20,20,20,20,21,20,20,20,2021-07-04,"CH"
2021-06-05,11,11,11,11,11,11,11,11,11,11,12,11,11,11,2021-07-04,"CH"
2021-06-06,9,9,9,9,9,9,9,9,9,9,10,9,9,9,2021-07-04,"CH"
2021-06-07,17,17,17,17,17,17,17,17,17,17,18,17,17,17.05,2021-07-04,"CH"
2021-06-08,9,9,9,9,9,9,9,9,9,9,10,9,9,10,2021-07-04,"CH"
2021-06-09,12,12,12,12,12,12,12,12,12,12,13,12,12,13,2021-07-04,"CH"
2021-06-10,10,10,10,10,10,10,10,10,10,11,11,10,10,11,2021-07-04,"CH"
2021-06-11,8,8,8,8,8,8,8,8,8,9,9,8,8,9,2021-07-04,"CH"
2021-06-12,3,3,3,3,3,3,3,3,3,4,4,3,3,4,2021-07-04,"CH"
2021-06-13,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-04,"CH"
2021-06-14,11,11,11,11,11,11,11,11,12,12,12,11,11,12,2021-07-04,"CH"
2021-06-15,11,11,11,11,11,11,11,11,12,12,12,11,11,12,2021-07-04,"CH"
2021-06-16,4,4,4,4,4,4,4,4,5,5,6,4,4,5,2021-07-04,"CH"
2021-06-17,5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-07-04,"CH"
2021-06-18,5,5,5,5,5,5,5,6,6,6,7,5,5,7,2021-07-04,"CH"
2021-06-19,4,4,4,4,4,4,4,5,5,5,6,4,4,6,2021-07-04,"CH"
2021-06-20,0,0,0,0,0,0,1,1,1,2,2,0,0,2,2021-07-04,"CH"
2021-06-21,6,6,6,6,6,6,7,7,7,8,9,6,6,8,2021-07-04,"CH"
2021-06-22,7,7,7,7,7,7,8,8,8,9,10,7,7,9,2021-07-04,"CH"
2021-06-23,3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-07-04,"CH"
2021-06-24,1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-07-04,"CH"
2021-06-25,4,4,4,4,4,5,5,6,6,6,8,4,5,7,2021-07-04,"CH"
2021-06-26,0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-07-04,"CH"
2021-06-27,3,3,3,3,4,4,4,5,5,6,7,3,4,7,2021-07-04,"CH"
2021-06-28,4,4,4,4,5,5,6,6,6,7,9,4,5,8,2021-07-04,"CH"
2021-06-29,2,2,2,2,3,3,4,4,5,6,7,2,3,7,2021-07-04,"CH"
2021-06-30,0,0,0,1,1,1,2,3,3,4,5,0,1,5,2021-07-04,"CH"
2021-07-01,1,1,2,2,2,3,3,4,4,5,7,1,3,6,2021-07-04,"CH"
2021-07-02,0,0,1,1,1,2,2,3,3,4,6,0,2,5,2021-07-04,"CH"
2021-07-03,0,0,1,1,1,2,3,3,4,5,6.02499999999998,0,2,6,2021-07-04,"CH"
2021-07-04,0,0,1,1,1,2,3,3,4,5,7,0,2,6,2021-07-04,"CH"
2021-05-31,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-07-05,"CH"
2021-06-01,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-07-05,"CH"
2021-06-02,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-05,"CH"
2021-06-03,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-07-05,"CH"
2021-06-04,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-07-05,"CH"
2021-06-05,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-05,"CH"
2021-06-06,9,9,9,9,9,9,9,9,9,9,10,9,9,9,2021-07-05,"CH"
2021-06-07,17,17,17,17,17,17,17,17,17,17,18,17,17,17,2021-07-05,"CH"
2021-06-08,9,9,9,9,9,9,9,9,9,9,10,9,9,9,2021-07-05,"CH"
2021-06-09,12,12,12,12,12,12,12,12,12,12,13,12,12,12,2021-07-05,"CH"
2021-06-10,10,10,10,10,10,10,10,10,10,10,11,10,10,11,2021-07-05,"CH"
2021-06-11,8,8,8,8,8,8,8,8,8,8,9,8,8,9,2021-07-05,"CH"
2021-06-12,3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-07-05,"CH"
2021-06-13,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-05,"CH"
2021-06-14,11,11,11,11,11,11,11,11,11,12,12,11,11,12,2021-07-05,"CH"
2021-06-15,11,11,11,11,11,11,11,11,11,12,12,11,11,12,2021-07-05,"CH"
2021-06-16,4,4,4,4,4,4,4,4,5,5,5,4,4,5,2021-07-05,"CH"
2021-06-17,5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-07-05,"CH"
2021-06-18,6,6,6,6,6,6,6,7,7,7,8,6,6,7,2021-07-05,"CH"
2021-06-19,4,4,4,4,4,4,4,5,5,5,6,4,4,5,2021-07-05,"CH"
2021-06-20,0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-07-05,"CH"
2021-06-21,6,6,6,6,6,6,6,7,7,7,8,6,6,8,2021-07-05,"CH"
2021-06-22,7,7,7,7,7,7,8,8,8,8,9,7,7,9,2021-07-05,"CH"
2021-06-23,3,3,3,3,3,3,4,4,4,5,6,3,3,5,2021-07-05,"CH"
2021-06-24,1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-07-05,"CH"
2021-06-25,4,4,4,4,4,5,5,5,5,6,7,4,5,7,2021-07-05,"CH"
2021-06-26,0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-07-05,"CH"
2021-06-27,4,4,4,4,4,5,5,5,6,6,8,4,5,7,2021-07-05,"CH"
2021-06-28,4,4,4,4,4,5,5,5,6,6,8,4,5,7,2021-07-05,"CH"
2021-06-29,2,2,2,2,2,3,3,4,4,5,6,2,3,5,2021-07-05,"CH"
2021-06-30,0,0,0,0,1,1,1,2,2,3,5,0,1,4,2021-07-05,"CH"
2021-07-01,2,2,2,2,3,3,4,4,4,5,7,2,3,6,2021-07-05,"CH"
2021-07-02,0,0,0,0,1,1,2,2,2,3,5,0,1,4,2021-07-05,"CH"
2021-07-03,0,0,0,0,1,1,2,2,3,4,5,0,1,4,2021-07-05,"CH"
2021-07-04,0,0,0,1,1,1,2,2,3,4,5,0,1,4.04999999999995,2021-07-05,"CH"
2021-07-05,0,0,0,1,1,2,2,3,3,4,6,0,2,5,2021-07-05,"CH"
2021-06-01,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-07-06,"CH"
2021-06-02,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-06,"CH"
2021-06-03,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-07-06,"CH"
2021-06-04,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-07-06,"CH"
2021-06-05,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-06,"CH"
2021-06-06,9,9,9,9,9,9,9,9,9,9,10,9,9,9,2021-07-06,"CH"
2021-06-07,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-07-06,"CH"
2021-06-08,9,9,9,9,9,9,9,9,9,9,9.02499999999998,9,9,9,2021-07-06,"CH"
2021-06-09,12,12,12,12,12,12,12,12,12,12,13,12,12,12,2021-07-06,"CH"
2021-06-10,10,10,10,10,10,10,10,10,10,10,11,10,10,11,2021-07-06,"CH"
2021-06-11,8,8,8,8,8,8,8,8,8,8,9,8,8,9,2021-07-06,"CH"
2021-06-12,3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-07-06,"CH"
2021-06-13,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-06,"CH"
2021-06-14,11,11,11,11,11,11,11,11,11,12,12,11,11,12,2021-07-06,"CH"
2021-06-15,11,11,11,11,11,11,11,11,11,12,12,11,11,12,2021-07-06,"CH"
2021-06-16,4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-07-06,"CH"
2021-06-17,5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-07-06,"CH"
2021-06-18,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-06,"CH"
2021-06-19,4,4,4,4,4,4,4,4,5,5,6,4,4,5,2021-07-06,"CH"
2021-06-20,0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-07-06,"CH"
2021-06-21,6,6,6,6,6,6,6,7,7,7,8,6,6,8,2021-07-06,"CH"
2021-06-22,7,7,7,7,7,7,7,8,8,8,9,7,7,9,2021-07-06,"CH"
2021-06-23,3,3,3,3,3,3,3,4,4,4,5,3,3,5,2021-07-06,"CH"
2021-06-24,1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-07-06,"CH"
2021-06-25,4,4,4,4,4,4,5,5,5,6,6.02499999999998,4,4,6,2021-07-06,"CH"
2021-06-26,0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-07-06,"CH"
2021-06-27,4,4,4,4,4,4,5,5,5,6,7,4,4,6,2021-07-06,"CH"
2021-06-28,4,4,4,4,4,5,5,5,5,6,7,4,5,6.04999999999995,2021-07-06,"CH"
2021-06-29,2,2,2,2,2,3,3,3,4,4,5,2,3,5,2021-07-06,"CH"
2021-06-30,1,1,1,1,1,2,2,2,3,3,5,1,2,4,2021-07-06,"CH"
2021-07-01,2,2,2,2,2,3,3,4,4,5,6,2,3,5,2021-07-06,"CH"
2021-07-02,0,0,0,0,0,1,1,2,2,3,4,0,1,4,2021-07-06,"CH"
2021-07-03,0,0,0,0,1,1,1.35000000000002,2,2,3,4,0,1,4,2021-07-06,"CH"
2021-07-04,1,1,1,1,2,2,3,3,3,4,5,1,2,5,2021-07-06,"CH"
2021-07-05,0,0,0,0,1,1,2,2,2,3,5,0,1,4,2021-07-06,"CH"
2021-07-06,0,0,0,0,1,1,2,2,3,3,5,0,1,4,2021-07-06,"CH"
2021-06-02,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-07,"CH"
2021-06-03,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-07-07,"CH"
2021-06-04,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-07-07,"CH"
2021-06-05,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-07,"CH"
2021-06-06,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-07-07,"CH"
2021-06-07,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-07-07,"CH"
2021-06-08,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-07-07,"CH"
2021-06-09,12,12,12,12,12,12,12,12,12,12,13,12,12,12,2021-07-07,"CH"
2021-06-10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,2021-07-07,"CH"
2021-06-11,8,8,8,8,8,8,8,8,8,8,9,8,8,8,2021-07-07,"CH"
2021-06-12,3,3,3,3,3,3,3,3,3,3,4,3,3,4,2021-07-07,"CH"
2021-06-13,6,6,6,6,6,6,6,6,6,6,7,6,6,7,2021-07-07,"CH"
2021-06-14,11,11,11,11,11,11,11,11,11,11,12,11,11,12,2021-07-07,"CH"
2021-06-15,11,11,11,11,11,11,11,11,11,11,12,11,11,12,2021-07-07,"CH"
2021-06-16,4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-07-07,"CH"
2021-06-17,5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-07-07,"CH"
2021-06-18,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-07,"CH"
2021-06-19,4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-07-07,"CH"
2021-06-20,0,0,0,0,0,0,0,0,0.200000000000045,1,2,0,0,1,2021-07-07,"CH"
2021-06-21,6,6,6,6,6,6,6,6,7,7,8,6,6,7,2021-07-07,"CH"
2021-06-22,7,7,7,7,7,7,7,7,8,8,9,7,7,8,2021-07-07,"CH"
2021-06-23,3,3,3,3,3,3,3,4,4,4,5,3,3,5,2021-07-07,"CH"
2021-06-24,1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-07-07,"CH"
2021-06-25,4,4,4,4,4,4,4,5,5,5,6,4,4,6,2021-07-07,"CH"
2021-06-26,0,0,0,0,0,0,1,1,1,1,2.02499999999998,0,0,2,2021-07-07,"CH"
2021-06-27,4,4,4,4,4,4,5,5,5,6,6.02499999999998,4,4,6,2021-07-07,"CH"
2021-06-28,4,4,4,4,4,4,5,5,5,6,7,4,4,6,2021-07-07,"CH"
2021-06-29,2,2,2,2,2,3,3,3,3,4,5,2,3,4,2021-07-07,"CH"
2021-06-30,1,1,1,1,1,2,2,2,2,3,4,1,2,4,2021-07-07,"CH"
2021-07-01,2,2,2,2,2,3,3,3,4,4,5,2,3,5,2021-07-07,"CH"
2021-07-02,0,0,0,0,0,1,1,1,2,2,4,0,1,3,2021-07-07,"CH"
2021-07-03,0,0,0,0,0,1,1,2,2,3,4,0,1,3,2021-07-07,"CH"
2021-07-04,2,2,2,2,2,3,3,4,4,5,6,2,3,5,2021-07-07,"CH"
2021-07-05,1,1,1,1,2,2,3,3,3,4,6,1,2,5,2021-07-07,"CH"
2021-07-06,0,0,0,0,1,1,1,2,2,3,4.02499999999998,0,1,4,2021-07-07,"CH"
2021-07-07,0,0,0,0,1,1,2,2,2,3,5,0,1,4,2021-07-07,"CH"
2021-06-03,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-07-08,"CH"
2021-06-04,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-07-08,"CH"
2021-06-05,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-08,"CH"
2021-06-06,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-07-08,"CH"
2021-06-07,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-07-08,"CH"
2021-06-08,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-07-08,"CH"
2021-06-09,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-07-08,"CH"
2021-06-10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,2021-07-08,"CH"
2021-06-11,8,8,8,8,8,8,8,8,8,8,9,8,8,8,2021-07-08,"CH"
2021-06-12,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-07-08,"CH"
2021-06-13,6,6,6,6,6,6,6,6,6,6,7,6,6,7,2021-07-08,"CH"
2021-06-14,11,11,11,11,11,11,11,11,11,11,12,11,11,12,2021-07-08,"CH"
2021-06-15,11,11,11,11,11,11,11,11,11,11,12,11,11,12,2021-07-08,"CH"
2021-06-16,4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-07-08,"CH"
2021-06-17,5,5,5,5,5,5,5,5,5,6,6,5,5,6,2021-07-08,"CH"
2021-06-18,6,6,6,6,6,6,6,6,6,6,7,6,6,7,2021-07-08,"CH"
2021-06-19,4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-07-08,"CH"
2021-06-20,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-07-08,"CH"
2021-06-21,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-08,"CH"
2021-06-22,7,7,7,7,7,7,7,7,8,8,9,7,7,8,2021-07-08,"CH"
2021-06-23,3,3,3,3,3,3,3,3.25,4,4,5,3,3,4,2021-07-08,"CH"
2021-06-24,1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-07-08,"CH"
2021-06-25,4,4,4,4,4,4,4,5,5,5,6,4,4,6,2021-07-08,"CH"
2021-06-26,0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-07-08,"CH"
2021-06-27,4,4,4,4,4,4,5,5,5,5,6,4,4,6,2021-07-08,"CH"
2021-06-28,4,4,4,4,4,4,5,5,5,5,6,4,4,6,2021-07-08,"CH"
2021-06-29,2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-07-08,"CH"
2021-06-30,1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-07-08,"CH"
2021-07-01,2,2,2,2,2,3,3,3,4,4,5,2,3,5,2021-07-08,"CH"
2021-07-02,1,1,1,1,1,2,2,2,3,3,4,1,2,4,2021-07-08,"CH"
2021-07-03,0,0,0,0,0,1,1,2,2,2,4,0,1,3,2021-07-08,"CH"
2021-07-04,2,2,2,2,2,3,3,4,4,5,7,2,3,6,2021-07-08,"CH"
2021-07-05,2,2,2,2,3,3,3,4,4,5,7,2,3,6,2021-07-08,"CH"
2021-07-06,1,1,1,1,2,2,3,3,3,4,6.02499999999998,1,2,6,2021-07-08,"CH"
2021-07-07,0,0,0,0,1,1,2,2,2,4,5,0,1,5,2021-07-08,"CH"
2021-07-08,0,0,0,1,1,1,2,3,3,4,7,0,1,6,2021-07-08,"CH"
2021-06-04,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-07-09,"CH"
2021-06-05,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-09,"CH"
2021-06-06,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-07-09,"CH"
2021-06-07,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-07-09,"CH"
2021-06-08,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-07-09,"CH"
2021-06-09,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-07-09,"CH"
2021-06-10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-07-09,"CH"
2021-06-11,8,8,8,8,8,8,8,8,8,8,9,8,8,8,2021-07-09,"CH"
2021-06-12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-07-09,"CH"
2021-06-13,6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-07-09,"CH"
2021-06-14,11,11,11,11,11,11,11,11,11,11,12,11,11,12,2021-07-09,"CH"
2021-06-15,11,11,11,11,11,11,11,11,11,11,12,11,11,12,2021-07-09,"CH"
2021-06-16,4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-07-09,"CH"
2021-06-17,5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-07-09,"CH"
2021-06-18,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-09,"CH"
2021-06-19,4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-07-09,"CH"
2021-06-20,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-07-09,"CH"
2021-06-21,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-09,"CH"
2021-06-22,7,7,7,7,7,7,7,7,7,8,8,7,7,8,2021-07-09,"CH"
2021-06-23,3,3,3,3,3,3,3,3,4,4,5,3,3,4,2021-07-09,"CH"
2021-06-24,1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-07-09,"CH"
2021-06-25,4,4,4,4,4,4,4,5,5,5,6,4,4,6,2021-07-09,"CH"
2021-06-26,0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-07-09,"CH"
2021-06-27,4,4,4,4,4,4,4,5,5,5,6,4,4,6,2021-07-09,"CH"
2021-06-28,5,5,5,5,5,5,6,6,6,6,7,5,5,7,2021-07-09,"CH"
2021-06-29,2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-07-09,"CH"
2021-06-30,1,1,1,1,1,1,2,2,2,3,3,1,1,3,2021-07-09,"CH"
2021-07-01,2,2,2,2,2,2,3,3,3,4,5,2,2,4,2021-07-09,"CH"
2021-07-02,2,2,2,2,2,3,3,3,3,4,5,2,3,4,2021-07-09,"CH"
2021-07-03,0,0,0,0,0,1,1,1,2,2,3,0,1,3,2021-07-09,"CH"
2021-07-04,2,2,2,2,2,3,3,3,4,4,5.02499999999998,2,3,5,2021-07-09,"CH"
2021-07-05,3,3,3,3,3,4,4,5,5,6,7,3,4,6,2021-07-09,"CH"
2021-07-06,2,2,2,2,2,3,3,4,4,5,6,2,3,5,2021-07-09,"CH"
2021-07-07,1,1,1,1,2,2,3,3,3,4,5,1,2,4,2021-07-09,"CH"
2021-07-08,1,1,1,1,2,2,3,3,3,4,6,1,2,5,2021-07-09,"CH"
2021-07-09,0,0,0,0,1,1,2,2,2,3,5,0,1,4,2021-07-09,"CH"
2021-06-05,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-07-10,"CH"
2021-06-06,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-07-10,"CH"
2021-06-07,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-07-10,"CH"
2021-06-08,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-07-10,"CH"
2021-06-09,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-07-10,"CH"
2021-06-10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-07-10,"CH"
2021-06-11,8,8,8,8,8,8,8,8,8,8,9,8,8,8,2021-07-10,"CH"
2021-06-12,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2021-07-10,"CH"
2021-06-13,6,6,6,6,6,6,6,6,6,6,7,6,6,6,2021-07-10,"CH"
2021-06-14,11,11,11,11,11,11,11,11,11,11,12,11,11,12,2021-07-10,"CH"
2021-06-15,11,11,11,11,11,11,11,11,11,11,12,11,11,12,2021-07-10,"CH"
2021-06-16,4,4,4,4,4,4,4,4,4,4,5,4,4,5,2021-07-10,"CH"
2021-06-17,5,5,5,5,5,5,5,5,5,5,6,5,5,6,2021-07-10,"CH"
2021-06-18,6,6,6,6,6,6,6,6,6,7,7,6,6,7,2021-07-10,"CH"
2021-06-19,4,4,4,4,4,4,4,4,4,5,5,4,4,5,2021-07-10,"CH"
