"location","forecast_date","target_end_date","type","quantile","value","pathogen","model","retrospective","truth"
"BS",2021-06-12,2021-06-07,"quantile",0.05,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-08,"quantile",0.05,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-09,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-10,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-11,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-12,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-03,"quantile",0.2,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-04,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-05,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-06,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-07,"quantile",0.2,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-08,"quantile",0.2,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-09,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-10,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-11,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-12,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-03,"quantile",0.35,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-04,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-05,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-06,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-07,"quantile",0.35,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-08,"quantile",0.35,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-09,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-10,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-11,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-12,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-03,"quantile",0.5,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-04,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-05,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-06,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-07,"quantile",0.5,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-08,"quantile",0.5,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-09,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-10,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-11,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-12,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-03,"quantile",0.65,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-04,"quantile",0.65,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-05,"quantile",0.65,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-06,"quantile",0.65,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-07,"quantile",0.65,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-08,"quantile",0.65,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-09,"quantile",0.65,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-10,"quantile",0.65,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-11,"quantile",0.65,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-12,"quantile",0.65,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-03,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-04,"quantile",0.8,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-05,"quantile",0.8,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-06,"quantile",0.8,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-07,"quantile",0.8,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-08,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-09,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-10,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-11,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-12,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-03,"quantile",0.95,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-04,"quantile",0.95,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-05,"quantile",0.95,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-06,"quantile",0.95,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-07,"quantile",0.95,3,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-08,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-09,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-10,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-11,"quantile",0.95,3,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-12,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-03,"median",0.5,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-04,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-05,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-06,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-07,"median",0.5,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-08,"median",0.5,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-09,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-10,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-11,"median",0.5,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-12,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-03,"mean",NA,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-04,"mean",NA,0.015,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-05,"mean",NA,0.009,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-06,"mean",NA,0.034,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-07,"mean",NA,2.093,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-08,"mean",NA,1.197,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-12,2021-06-09,"mean",NA,0.377,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-10,"mean",NA,0.551,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-11,"mean",NA,0.673,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-12,"mean",NA,0.581,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-04,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-05,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-06,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-07,"quantile",0.05,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-08,"quantile",0.05,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-09,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-10,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-11,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-13,2021-06-12,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-13,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-04,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-05,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-06,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-07,"quantile",0.2,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-08,"quantile",0.2,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-09,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-10,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-11,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-13,2021-06-12,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-13,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-04,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-05,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-06,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-07,"quantile",0.35,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-08,"quantile",0.35,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-09,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-10,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-11,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-13,2021-06-12,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-13,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-04,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-05,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-06,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-07,"quantile",0.5,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-08,"quantile",0.5,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-09,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-10,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-11,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-13,2021-06-12,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-13,"quantile",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-04,"quantile",0.65,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-05,"quantile",0.65,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-06,"quantile",0.65,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-07,"quantile",0.65,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-08,"quantile",0.65,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-09,"quantile",0.65,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-10,"quantile",0.65,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-11,"quantile",0.65,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-13,2021-06-12,"quantile",0.65,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-13,"quantile",0.65,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-04,"quantile",0.8,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-05,"quantile",0.8,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-06,"quantile",0.8,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-07,"quantile",0.8,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-08,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-09,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-10,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-11,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-13,2021-06-12,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-13,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-04,"quantile",0.95,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-05,"quantile",0.95,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-06,"quantile",0.95,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-07,"quantile",0.95,3,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-08,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-09,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-10,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-11,"quantile",0.95,3,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-13,2021-06-12,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-13,"quantile",0.95,2.04999999999995,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-04,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-05,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-06,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-07,"median",0.5,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-08,"median",0.5,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-09,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-10,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-11,"median",0.5,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-13,2021-06-12,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-13,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-04,"mean",NA,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-05,"mean",NA,0.014,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-06,"mean",NA,0.041,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-13,2021-06-07,"mean",NA,2.067,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-13,2021-06-08,"mean",NA,1.162,"COVID-19","Epiforecast",FALSE,2
