"target_end_date","q2.5","q10","q20","q25","q35","q50","q65","q75","q80","q90","q97.5","q5","median","q95","forecast_date","location"
"2021-05-23",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-06-05,"BS"
"2021-05-24",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-06-05,"BS"
"2021-05-25",0,0,0,0,0,0,0,0,0,1,1.02499999999998,0,0,1,2021-06-05,"BS"
"2021-05-26",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-05,"BS"
"2021-05-27",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-06-05,"BS"
"2021-05-28",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-05,"BS"
"2021-05-29",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-05,"BS"
"2021-05-30",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-05,"BS"
"2021-05-31",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-05,"BS"
"2021-06-01",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-05,"BS"
"2021-06-02",1,1,1,1,1,1,1.35000000000002,2,2,2,3,1,1,3,2021-06-05,"BS"
"2021-06-03",0,0,0,0,0,0,0,1,1,2,3,0,0,2,2021-06-05,"BS"
"2021-06-04",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-05,"BS"
"2021-06-05",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-05,"BS"
"2021-05-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-06,"BS"
"2021-05-03",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-06-06,"BS"
"2021-05-04",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-06,"BS"
"2021-05-05",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-06,"BS"
"2021-05-06",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-06,"BS"
"2021-05-07",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-06,"BS"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-06,"BS"
"2021-05-09",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-06,"BS"
"2021-05-10",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-06,"BS"
"2021-05-11",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-06,"BS"
"2021-05-12",0,0,0,0,0,0,0,0,0,0,1,0,0,0.0499999999999545,2021-06-06,"BS"
"2021-05-13",0,0,0,0,0,0,0,0,0,0,1,0,0,0.0499999999999545,2021-06-06,"BS"
"2021-05-14",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-06,"BS"
"2021-05-15",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-06,"BS"
"2021-05-16",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-06,"BS"
"2021-05-17",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-06,"BS"
"2021-05-18",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-06,"BS"
"2021-05-19",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-06,"BS"
"2021-05-20",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-06,"BS"
"2021-05-21",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-06,"BS"
"2021-05-22",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-06,"BS"
"2021-05-23",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-06,"BS"
"2021-05-24",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-06,"BS"
"2021-05-25",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-06,"BS"
"2021-05-26",1,1,1,1,1,1,1,1,1,2,2.02499999999998,1,1,2,2021-06-06,"BS"
"2021-05-27",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-06-06,"BS"
"2021-05-28",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-06,"BS"
"2021-05-29",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-06-06,"BS"
"2021-05-30",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-06,"BS"
"2021-05-31",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-06,"BS"
"2021-06-01",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-06,"BS"
"2021-06-02",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-06,"BS"
"2021-06-03",0,0,0,0,0,0,1,1,1,1,2,0,0,2,2021-06-06,"BS"
"2021-06-04",0,0,0,0,0,0,1,1,1,2,2.02499999999998,0,0,2,2021-06-06,"BS"
"2021-06-05",0,0,0,0,0,0,1,1,1,2,2,0,0,2,2021-06-06,"BS"
"2021-06-06",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-06,"BS"
"2021-05-03",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-06-07,"BS"
"2021-05-04",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-07,"BS"
"2021-05-05",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-07,"BS"
"2021-05-06",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-07,"BS"
"2021-05-07",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-07,"BS"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-07,"BS"
"2021-05-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-07,"BS"
"2021-05-10",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2021-06-07,"BS"
"2021-05-11",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-07,"BS"
"2021-05-12",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-07,"BS"
"2021-05-13",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-07,"BS"
"2021-05-14",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-07,"BS"
"2021-05-15",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-07,"BS"
"2021-05-16",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-07,"BS"
"2021-05-17",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-07,"BS"
"2021-05-18",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-07,"BS"
"2021-05-19",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-07,"BS"
"2021-05-20",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-07,"BS"
"2021-05-21",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-07,"BS"
"2021-05-22",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-07,"BS"
"2021-05-23",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-07,"BS"
"2021-05-24",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-07,"BS"
"2021-05-25",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-07,"BS"
"2021-05-26",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-07,"BS"
"2021-05-27",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-07,"BS"
"2021-05-28",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-07,"BS"
"2021-05-29",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-06-07,"BS"
"2021-05-30",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-06-07,"BS"
"2021-05-31",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-06-07,"BS"
"2021-06-01",0,0,0,0,0,0,0,1,1,1,2,0,0,1,2021-06-07,"BS"
"2021-06-02",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-07,"BS"
"2021-06-03",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-07,"BS"
"2021-06-04",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-07,"BS"
"2021-06-05",0,0,0,0,0,0,1,1,1,1,3,0,0,2,2021-06-07,"BS"
"2021-06-06",0,0,0,0,0,0,1,1,1,1,2.02499999999998,0,0,2,2021-06-07,"BS"
"2021-06-07",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-07,"BS"
"2021-05-04",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-08,"BS"
"2021-05-05",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-08,"BS"
"2021-05-06",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-08,"BS"
"2021-05-07",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-08,"BS"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-08,"BS"
"2021-05-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-08,"BS"
"2021-05-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-08,"BS"
"2021-05-11",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-08,"BS"
"2021-05-12",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-08,"BS"
"2021-05-13",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-08,"BS"
"2021-05-14",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-08,"BS"
"2021-05-15",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-08,"BS"
"2021-05-16",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-08,"BS"
"2021-05-17",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-08,"BS"
"2021-05-18",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-08,"BS"
"2021-05-19",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-08,"BS"
"2021-05-20",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-08,"BS"
"2021-05-21",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-08,"BS"
"2021-05-22",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-08,"BS"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-08,"BS"
"2021-05-24",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-08,"BS"
"2021-05-25",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-08,"BS"
"2021-05-26",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-08,"BS"
"2021-05-27",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-08,"BS"
"2021-05-28",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-08,"BS"
"2021-05-29",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-06-08,"BS"
"2021-05-30",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-06-08,"BS"
"2021-05-31",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-06-08,"BS"
"2021-06-01",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-06-08,"BS"
"2021-06-02",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-08,"BS"
"2021-06-03",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-08,"BS"
"2021-06-04",0,0,0,0,0,0,0,1,1,1,2,0,0,1.04999999999995,2021-06-08,"BS"
"2021-06-05",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-08,"BS"
"2021-06-06",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-08,"BS"
"2021-06-07",0,0,0,0,0,0,1,1,1,2,2,0,0,2,2021-06-08,"BS"
"2021-06-08",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-08,"BS"
"2021-05-05",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-09,"BS"
"2021-05-06",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-09,"BS"
"2021-05-07",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-09,"BS"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-09,"BS"
"2021-05-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-09,"BS"
"2021-05-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-09,"BS"
"2021-05-11",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-09,"BS"
"2021-05-12",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-09,"BS"
"2021-05-13",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-09,"BS"
"2021-05-14",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-09,"BS"
"2021-05-15",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-09,"BS"
"2021-05-16",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-09,"BS"
"2021-05-17",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-09,"BS"
"2021-05-18",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-09,"BS"
"2021-05-19",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-09,"BS"
"2021-05-20",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-09,"BS"
"2021-05-21",2,2,2,2,2,2,2,2,2,3,3,2,2,3,2021-06-09,"BS"
"2021-05-22",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-09,"BS"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-09,"BS"
"2021-05-24",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-09,"BS"
"2021-05-25",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-06-09,"BS"
"2021-05-26",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-09,"BS"
"2021-05-27",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-06-09,"BS"
"2021-05-28",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-09,"BS"
"2021-05-29",0,0,0,0,0,0,0,0,1,1,2,0,0,1.04999999999995,2021-06-09,"BS"
"2021-05-30",0,0,0,0,0,0,0,0,1,1,2,0,0,2,2021-06-09,"BS"
"2021-05-31",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-09,"BS"
"2021-06-01",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-09,"BS"
"2021-06-02",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-09,"BS"
"2021-06-03",1,1,1,1,1,1,2,2,2,2,3,1,1,3,2021-06-09,"BS"
"2021-06-04",0,0,0,0,0,0,1,1,1,2,2,0,0,2,2021-06-09,"BS"
"2021-06-05",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-09,"BS"
"2021-06-06",0,0,0,0,0,0,1,1,1,2,3,0,0,3,2021-06-09,"BS"
"2021-06-07",2,2,2,2,2,2,3,3,3,4,6,2,2,5,2021-06-09,"BS"
"2021-06-08",0,0,0,0,0,1,1,1,2,2,5,0,1,3,2021-06-09,"BS"
"2021-06-09",0,0,0,0,0,1,1,1,2,2,4.02499999999998,0,1,3,2021-06-09,"BS"
"2021-05-06",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-10,"BS"
"2021-05-07",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-10,"BS"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-10,"BS"
"2021-05-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-10,"BS"
"2021-05-10",2,2,2,2,2,2,2,2,2,2,2.02499999999998,2,2,2,2021-06-10,"BS"
"2021-05-11",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-10,"BS"
"2021-05-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-10,"BS"
"2021-05-13",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-10,"BS"
"2021-05-14",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-10,"BS"
"2021-05-15",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-10,"BS"
"2021-05-16",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-10,"BS"
"2021-05-17",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-10,"BS"
"2021-05-18",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-10,"BS"
"2021-05-19",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-10,"BS"
"2021-05-20",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-10,"BS"
"2021-05-21",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-10,"BS"
"2021-05-22",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-10,"BS"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-10,"BS"
"2021-05-24",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-10,"BS"
"2021-05-25",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-10,"BS"
"2021-05-26",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-10,"BS"
"2021-05-27",0,0,0,0,0,0,0,0,0,1,1.02499999999998,0,0,1,2021-06-10,"BS"
"2021-05-28",1,1,1,1,1,1,1,1,2,2,3,1,1,2,2021-06-10,"BS"
"2021-05-29",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-06-10,"BS"
"2021-05-30",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-10,"BS"
"2021-05-31",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-10,"BS"
"2021-06-01",0,0,0,0,0,0,0,1,1,1,3,0,0,2,2021-06-10,"BS"
"2021-06-02",1,1,1,1,1,1,1,2,2,2,4,1,1,3,2021-06-10,"BS"
"2021-06-03",1,1,1,1,1,1,2,2,2,3,4,1,1,3,2021-06-10,"BS"
"2021-06-04",0,0,0,0,0,0,1,1,1,2,4,0,0,2,2021-06-10,"BS"
"2021-06-05",0,0,0,0,0,0,1,1,1,2,4,0,0,3,2021-06-10,"BS"
"2021-06-06",0,0,0,0,0,0,1,1,1,2,4,0,0,3,2021-06-10,"BS"
"2021-06-07",2,2,2,2,2,2,3,3,3,4,6,2,2,5,2021-06-10,"BS"
"2021-06-08",1,1,1,1,1,2,2,2,3,4,6,1,2,5,2021-06-10,"BS"
"2021-06-09",0,0,0,0,0,1,1,2,2,3,6,0,1,4.04999999999995,2021-06-10,"BS"
"2021-06-10",0,0,0,0,0,1,1,2,2,3,6.02499999999998,0,1,4,2021-06-10,"BS"
"2021-05-07",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-11,"BS"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-11,"BS"
"2021-05-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-11,"BS"
"2021-05-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-11,"BS"
"2021-05-11",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-11,"BS"
"2021-05-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-11,"BS"
"2021-05-13",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-11,"BS"
"2021-05-14",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-11,"BS"
"2021-05-15",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-11,"BS"
"2021-05-16",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-11,"BS"
"2021-05-17",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-11,"BS"
"2021-05-18",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-11,"BS"
"2021-05-19",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-11,"BS"
"2021-05-20",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-11,"BS"
"2021-05-21",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-11,"BS"
"2021-05-22",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-11,"BS"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-11,"BS"
"2021-05-24",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-11,"BS"
"2021-05-25",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-06-11,"BS"
"2021-05-26",1,1,1,1,1,1,1,1,1,2,3,1,1,2,2021-06-11,"BS"
"2021-05-27",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-06-11,"BS"
"2021-05-28",1,1,1,1,1,1,1,1,1,2,3,1,1,2,2021-06-11,"BS"
"2021-05-29",0,0,0,0,0,0,0,0,0.200000000000045,1,2,0,0,1,2021-06-11,"BS"
"2021-05-30",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-06-11,"BS"
"2021-05-31",0,0,0,0,0,0,0,0,1,1,2,0,0,1.04999999999995,2021-06-11,"BS"
"2021-06-01",0,0,0,0,0,0,0,1,1,1,3,0,0,2,2021-06-11,"BS"
"2021-06-02",1,1,1,1,1,1,1,2,2,2,3.02499999999998,1,1,3,2021-06-11,"BS"
"2021-06-03",1,1,1,1,1,1,1,2,2,2,4,1,1,3,2021-06-11,"BS"
"2021-06-04",0,0,0,0,0,0,0,1,1,1,3,0,0,2,2021-06-11,"BS"
"2021-06-05",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-11,"BS"
"2021-06-06",0,0,0,0,0,0,1,1,1,2,3,0,0,3,2021-06-11,"BS"
"2021-06-07",2,2,2,2,2,2,3,3,3,4,6,2,2,5,2021-06-11,"BS"
"2021-06-08",1,1,1,1,1,1,2,2,2,3,5,1,1,4,2021-06-11,"BS"
"2021-06-09",0,0,0,0,0,0,1,1,1,2,5,0,0,3,2021-06-11,"BS"
"2021-06-10",0,0,0,0,0,1,1,1,2,3,6,0,1,4,2021-06-11,"BS"
"2021-06-11",0,0,0,0,0,1,1,2,2,3,6,0,1,4,2021-06-11,"BS"
"2021-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-12,"BS"
"2021-05-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-12,"BS"
"2021-05-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-12,"BS"
"2021-05-11",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-12,"BS"
"2021-05-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-12,"BS"
"2021-05-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-12,"BS"
"2021-05-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-12,"BS"
"2021-05-15",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-12,"BS"
"2021-05-16",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-12,"BS"
"2021-05-17",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-12,"BS"
"2021-05-18",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-12,"BS"
"2021-05-19",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-12,"BS"
"2021-05-20",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-12,"BS"
"2021-05-21",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-12,"BS"
"2021-05-22",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-12,"BS"
"2021-05-23",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-12,"BS"
"2021-05-24",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-12,"BS"
"2021-05-25",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-12,"BS"
"2021-05-26",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-12,"BS"
"2021-05-27",0,0,0,0,0,0,0,0,0,1,2,0,0,1,2021-06-12,"BS"
"2021-05-28",1,1,1,1,1,1,1,1,1,2,3,1,1,2,2021-06-12,"BS"
"2021-05-29",0,0,0,0,0,0,0,0,1,1,2,0,0,2,2021-06-12,"BS"
"2021-05-30",0,0,0,0,0,0,0,0,1,1,2,0,0,1,2021-06-12,"BS"
"2021-05-31",0,0,0,0,0,0,0,0,1,1,2,0,0,2,2021-06-12,"BS"
"2021-06-01",0,0,0,0,0,0,0,0,1,1,2,0,0,2,2021-06-12,"BS"
"2021-06-02",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-12,"BS"
"2021-06-03",1,1,1,1,1,1,1,2,2,2,3,1,1,3,2021-06-12,"BS"
"2021-06-04",0,0,0,0,0,0,0,1,1,1,2,0,0,2,2021-06-12,"BS"
"2021-06-05",0,0,0,0,0,0,0,1,1,1.10000000000002,3,0,0,2,2021-06-12,"BS"
"2021-06-06",0,0,0,0,0,0,1,1,1,2,3,0,0,2,2021-06-12,"BS"
"2021-06-07",2,2,2,2,2,2,3,3,3,4,5,2,2,5,2021-06-12,"BS"
"2021-06-08",1,1,1,1,1,1,2,2,2,3,5,1,1,4,2021-06-12,"BS"
"2021-06-09",0,0,0,0,0,0,1,1,1,2,4,0,0,3,2021-06-12,"BS"
"2021-06-10",0,0,0,0,0,1,1,1,2,3,4,0,1,3,2021-06-12,"BS"
"2021-06-11",0,0,0,0,0,1,1,2,2,3,5,0,1,4,2021-06-12,"BS"
"2021-06-12",0,0,0,0,0,1,1,2,2,3,5,0,1,4,2021-06-12,"BS"
"2021-05-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-13,"BS"
"2021-05-10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-06-13,"BS"
"2021-05-11",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-06-13,"BS"
"2021-05-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-13,"BS"
"2021-05-13",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-13,"BS"
"2021-05-14",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-13,"BS"
"2021-05-15",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2021-06-13,"BS"
"2021-05-16",1,1,1,1,1,1,1,1,1,1,1.02499999999998,1,1,1,2021-06-13,"BS"
"2021-05-17",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-06-13,"BS"
"2021-05-18",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-13,"BS"
"2021-05-19",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-13,"BS"
"2021-05-20",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-13,"BS"
"2021-05-21",2,2,2,2,2,2,2,2,2,2,3,2,2,3,2021-06-13,"BS"
"2021-05-22",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-13,"BS"
"2021-05-23",1,1,1,1,1,1,1,1,1,1,2,1,1,2,2021-06-13,"BS"
"2021-05-24",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021-06-13,"BS"
"2021-05-25",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-13,"BS"
"2021-05-26",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-13,"BS"
"2021-05-27",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-13,"BS"
"2021-05-28",1,1,1,1,1,1,1,1,1,2,2,1,1,2,2021-06-13,"BS"
"2021-05-29",0,0,0,0,0,0,0,0,0,1,1,0,0,1,2021-06-13,"BS"
